2023-04-17 11:46:41,360 DEBUG   HandlerThread:1616 [system_info.py:probe():240] Probing system done
2023-04-17 11:46:41,360 DEBUG   HandlerThread:1616 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.10', 'heartbeatAt': '2023-04-17T15:46:41.285128', 'startedAt': '2023-04-17T15:46:35.288219', 'docker': None, 'cuda': None, 'args': ('--data_path', 'F:\\tb_data\\tb_confirmed_full_table.csv', '--dataset_type', 'classification', '--save_dir', 'F:\\try_from_source', '--num_folds', '5'), 'state': 'running', 'program': 'F:\\TB_chemprop\\train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/AlexWei21/TB_chemprop.git', 'commit': '0c129b985868a98331edc728e75d59024778ee4c'}, 'email': '47674938+AlexWei21@users.noreply.github.com', 'root': 'F:/TB_chemprop', 'host': 'AlexPCBoston', 'username': 'Ziming Wei', 'executable': 'C:\\Users\\Ziming Wei\\anaconda3\\envs\\chemprop\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3610.0, 'min': 0.0, 'max': 3610.0}, 'cpu_freq_per_core': [{'current': 3610.0, 'min': 0.0, 'max': 3610.0}], 'disk': {'total': 222.40038681030273, 'used': 0.9715423583984375}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 63.86314392089844}}
2023-04-17 11:46:41,360 INFO    HandlerThread:1616 [system_monitor.py:probe():211] Finished collecting system info
2023-04-17 11:46:41,360 INFO    HandlerThread:1616 [system_monitor.py:probe():214] Publishing system info
2023-04-17 11:46:41,360 DEBUG   HandlerThread:1616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-17 11:46:41,361 DEBUG   HandlerThread:1616 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-17 11:46:41,362 DEBUG   HandlerThread:1616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-17 11:46:42,059 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\requirements.txt
2023-04-17 11:46:42,059 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\conda-environment.yaml
2023-04-17 11:46:42,059 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\wandb-summary.json
2023-04-17 11:46:43,949 DEBUG   HandlerThread:1616 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-17 11:46:43,950 INFO    HandlerThread:1616 [system_monitor.py:probe():216] Finished publishing system info
2023-04-17 11:46:43,950 DEBUG   SenderThread:1616 [sender.py:send():375] send: files
2023-04-17 11:46:43,950 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-17 11:46:43,955 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: stop_status
2023-04-17 11:46:43,956 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: stop_status
2023-04-17 11:46:44,013 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 11:46:44,067 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\conda-environment.yaml
2023-04-17 11:46:44,068 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\wandb-metadata.json
2023-04-17 11:46:44,204 DEBUG   SenderThread:1616 [sender.py:send():375] send: telemetry
2023-04-17 11:46:44,205 DEBUG   SenderThread:1616 [sender.py:send():375] send: history
2023-04-17 11:46:44,205 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: summary_record
2023-04-17 11:46:44,206 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:44,457 INFO    wandb-upload_0:1616 [upload_job.py:push():137] Uploaded file C:\Users\ZIMING~1\AppData\Local\Temp\tmpf8hkrqu_wandb\9y2nlh9h-wandb-metadata.json
2023-04-17 11:46:44,467 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 11:46:44,468 DEBUG   SenderThread:1616 [sender.py:send():375] send: history
2023-04-17 11:46:44,468 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: summary_record
2023-04-17 11:46:44,468 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:44,789 DEBUG   SenderThread:1616 [sender.py:send():375] send: telemetry
2023-04-17 11:46:44,789 DEBUG   SenderThread:1616 [sender.py:send():375] send: exit
2023-04-17 11:46:44,789 INFO    SenderThread:1616 [sender.py:send_exit():598] handling exit code: 0
2023-04-17 11:46:44,789 INFO    SenderThread:1616 [sender.py:send_exit():600] handling runtime: 3
2023-04-17 11:46:44,789 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:44,789 INFO    SenderThread:1616 [sender.py:send_exit():606] send defer
2023-04-17 11:46:44,790 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,790 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-17 11:46:44,790 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,790 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-17 11:46:44,790 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 1
2023-04-17 11:46:44,790 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,790 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-17 11:46:44,790 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,790 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-17 11:46:44,790 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 2
2023-04-17 11:46:44,790 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,790 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-17 11:46:44,790 INFO    HandlerThread:1616 [system_monitor.py:finish():190] Stopping system monitor
2023-04-17 11:46:44,790 DEBUG   SystemMonitor:1616 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-17 11:46:44,790 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined cpu monitor
2023-04-17 11:46:44,791 DEBUG   SystemMonitor:1616 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-17 11:46:44,797 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined disk monitor
2023-04-17 11:46:44,797 DEBUG   SystemMonitor:1616 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-17 11:46:44,836 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined gpu monitor
2023-04-17 11:46:44,836 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined memory monitor
2023-04-17 11:46:44,836 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined network monitor
2023-04-17 11:46:44,837 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,837 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-17 11:46:44,837 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 3
2023-04-17 11:46:44,837 DEBUG   SenderThread:1616 [sender.py:send():375] send: stats
2023-04-17 11:46:44,837 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,837 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-17 11:46:44,837 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,837 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-17 11:46:44,837 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 4
2023-04-17 11:46:44,837 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,837 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-17 11:46:44,837 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,837 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-17 11:46:44,838 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 5
2023-04-17 11:46:44,838 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,838 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-17 11:46:44,838 DEBUG   SenderThread:1616 [sender.py:send():375] send: summary
2023-04-17 11:46:44,838 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:44,838 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,839 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-17 11:46:44,839 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 6
2023-04-17 11:46:44,839 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,839 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-17 11:46:44,839 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,839 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-17 11:46:44,841 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: status_report
2023-04-17 11:46:44,952 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 7
2023-04-17 11:46:44,952 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:44,952 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-17 11:46:44,952 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:44,952 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-17 11:46:45,072 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\config.yaml
2023-04-17 11:46:45,073 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\wandb-summary.json
2023-04-17 11:46:45,073 INFO    Thread-88 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\output.log
2023-04-17 11:46:45,797 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:46,217 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 8
2023-04-17 11:46:46,217 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:46,217 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:46,218 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-17 11:46:46,218 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:46,218 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-17 11:46:46,223 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 9
2023-04-17 11:46:46,223 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:46,223 DEBUG   SenderThread:1616 [sender.py:send():375] send: artifact
2023-04-17 11:46:46,223 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-17 11:46:46,690 INFO    SenderThread:1616 [sender.py:send_artifact():1474] sent artifact job-https___github.com_AlexWei21_TB_chemprop.git_train.py - {'id': 'QXJ0aWZhY3Q6NDI2NjcyNTI5', 'digest': 'c6cbf9b6a971c16be9626f4946d1017f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_AlexWei21_TB_chemprop.git_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_AlexWei21_TB_chemprop.git_train.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyODQ1NDIz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDI2NjcyNTI5', 'versionIndex': 2}}, 'version': 'v2'}
2023-04-17 11:46:46,690 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:46,690 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-17 11:46:46,690 INFO    SenderThread:1616 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-17 11:46:46,802 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:47,080 INFO    SenderThread:1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\output.log
2023-04-17 11:46:47,080 INFO    SenderThread:1616 [dir_watcher.py:finish():395] scan: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files
2023-04-17 11:46:47,080 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\conda-environment.yaml conda-environment.yaml
2023-04-17 11:46:47,080 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\config.yaml config.yaml
2023-04-17 11:46:47,082 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\output.log output.log
2023-04-17 11:46:47,082 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\requirements.txt requirements.txt
2023-04-17 11:46:47,085 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\wandb-metadata.json wandb-metadata.json
2023-04-17 11:46:47,085 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\wandb-summary.json wandb-summary.json
2023-04-17 11:46:47,087 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 10
2023-04-17 11:46:47,087 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:47,088 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:47,088 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-17 11:46:47,090 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:47,090 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-17 11:46:47,090 INFO    SenderThread:1616 [file_pusher.py:finish():168] shutting down file pusher
2023-04-17 11:46:47,394 INFO    wandb-upload_1:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\config.yaml
2023-04-17 11:46:47,615 INFO    wandb-upload_0:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\conda-environment.yaml
2023-04-17 11:46:47,618 INFO    wandb-upload_2:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\output.log
2023-04-17 11:46:47,806 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:47,806 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:47,816 INFO    wandb-upload_3:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\requirements.txt
2023-04-17 11:46:47,830 INFO    wandb-upload_4:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\files\wandb-summary.json
2023-04-17 11:46:48,036 INFO    Thread-87 (_thread_body):1616 [sender.py:transition_state():626] send defer: 11
2023-04-17 11:46:48,037 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:48,037 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 11
2023-04-17 11:46:48,037 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:48,037 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 11
2023-04-17 11:46:48,037 INFO    SenderThread:1616 [file_pusher.py:join():173] waiting for file pusher
2023-04-17 11:46:48,037 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 12
2023-04-17 11:46:48,037 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:48,037 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 12
2023-04-17 11:46:48,037 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:48,037 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 12
2023-04-17 11:46:48,127 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 13
2023-04-17 11:46:48,127 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:48,127 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 13
2023-04-17 11:46:48,127 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:48,127 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 13
2023-04-17 11:46:48,128 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 14
2023-04-17 11:46:48,128 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:48,128 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 14
2023-04-17 11:46:48,128 DEBUG   SenderThread:1616 [sender.py:send():375] send: final
2023-04-17 11:46:48,128 DEBUG   SenderThread:1616 [sender.py:send():375] send: footer
2023-04-17 11:46:48,128 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:48,128 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 14
2023-04-17 11:46:48,129 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:48,129 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:48,130 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: server_info
2023-04-17 11:46:48,130 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: get_summary
2023-04-17 11:46:48,130 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: sampled_history
2023-04-17 11:46:48,130 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: server_info
2023-04-17 11:46:48,194 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: shutdown
2023-04-17 11:46:48,194 INFO    HandlerThread:1616 [handler.py:finish():845] shutting down handler
2023-04-17 11:46:49,132 INFO    WriterThread:1616 [datastore.py:close():298] close: F:\TB_chemprop\wandb\run-20230417_114635-kr32jscr\run-kr32jscr.wandb
2023-04-17 11:46:49,194 INFO    SenderThread:1616 [sender.py:finish():1550] shutting down sender
2023-04-17 11:46:49,194 INFO    SenderThread:1616 [file_pusher.py:finish():168] shutting down file pusher
2023-04-17 11:46:49,194 INFO    SenderThread:1616 [file_pusher.py:join():173] waiting for file pusher
